CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
04.066.582/0001-60;2021-06-01;1;352254.76;189.89;0;0;352064.87;60611000;60611000;0;60611000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1068020.27;1021939.36;0;46080.91;1018591.74;27487.07;0;0;0;0;0;0;0;118427.46;1164506.27
04.066.582/0001-60;2021-07-01;1;362018.9;198.5;0;0;361820.4;60611000;60611000;0;60611000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1191002.99;1147558.82;0;43444.17;1029912.89;27540.64;0;0;0;0;0;0;0;118248.48;1175702.01
04.066.582/0001-60;2021-08-01;1;358709.59;196.18;0;0;358513.41;60611000;60611000;0;60611000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1310664.69;1273178.28;0;37486.41;1024670.17;27582.46;0;0;0;0;0;0;0;118250.65;1170503.28
04.141.645/0001-03;2021-01-01;1;4507734.26;110;0;0;4507624.26;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1575404.36;1569387.99;0;6016.37;1083724.38;14109.41;0;0;0;29748.23;0;0;0;564148.45;1691730.47
04.141.645/0001-03;2021-02-01;1;4660336.71;12911.58;0;0;4647425.13;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1465534.73;1445986.31;0;19548.42;1200151.67;16544.21;0;0;0;29748.23;0;0;0;563949.04;1810393.15
04.141.645/0001-03;2021-03-01;1;4903234.57;41445.64;0;0;4861788.93;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1194037.03;1194019.01;0;18.02;1200285.51;16214.48;0;0;0;191568.01;0;0;0;577907.62;1985975.62
04.141.645/0001-03;2021-04-01;1;4422945.53;35765.88;0;0;4387179.65;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1297218.23;1290786.33;0;6431.9;853599.06;9246.21;0;0;0;84243.29;0;0;0;776397.76;1723486.32
04.141.645/0001-03;2021-05-01;1;4464678.15;29147.41;0;0;4435530.74;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1042929.21;1034313.59;0;8615.62;947715.91;11017.45;0;0;0;0;0;0;0;577076.26;1535809.62
04.141.645/0001-03;2021-06-01;1;4925900.53;13595.4;0;0;4912305.13;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;936284.72;936138.65;0;146.07;1092793.97;14067.2;0;0;0;119359.12;0;0;0;649031.07;1875251.36
04.141.645/0001-03;2021-07-01;1;5912823.55;69991.67;0;0;5842831.88;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;971851.99;965215.78;0;6636.21;1083065.57;13132.18;0;0;0;0;0;0;0;1733364.8;2829562.55
04.141.645/0001-03;2021-08-01;1;6542414.88;97512.32;0;0;6444902.56;210753000;210753000;0;210753000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;965135.35;961240.39;0;3894.96;1254231.7;16672.58;0;0;0;65839.79;0;0;0;2120791.6;3457535.67
04.722.883/0001-02;2021-01-01;2;2518487.96;197.93;0;100122.83;2418167.2;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24300353.94;15898503.01;0;8401850.93;2476844.86;43872.93;0;0;0;0;0;0;3440578.32;2888205.33;8849501.44
04.722.883/0001-02;2021-02-01;1;2304098.16;198.5;0;100281.52;2203618.14;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26520826.2;15529285.59;0;10991540.61;2079419.72;33365.04;0;0;0;0;0;0;0;8884246.83;10997031.59
04.722.883/0001-02;2021-03-01;1;2229483.58;198.5;0;100482.27;2128802.81;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25648101.62;15262730.08;0;10385371.54;1863527.7;29192.7;0;0;0;0;0;0;0;8141509.92;10034230.32
04.722.883/0001-02;2021-04-01;1;2344418.57;198.5;0;100693.13;2243526.94;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25099356.12;15302263.17;0;9797092.95;2267244.52;25270.54;0;0;0;0;0;0;0;7463757.88;9756272.94
04.722.883/0001-02;2021-05-01;1;3951895.48;198.5;0;100965.06;3850731.92;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22807204.99;15031285.34;0;7775919.65;2420031.35;30723.37;0;0;0;0;0;0;0;6780784.59;9231539.31
04.722.883/0001-02;2021-06-01;1;3924326.15;198.5;0;101276.04;3822851.61;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21832760.81;14494253.08;0;7338507.73;3455328.37;31173.37;0;0;0;0;0;0;0;6280500.13;9767001.87
04.722.883/0001-02;2021-07-01;1;3028129.4;198.5;0;101639.79;2926291.11;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21042514.77;14323079.61;0;6719435.16;1661128.39;55840.03;0;0;0;0;0;0;0;6489155.31;8206123.73
04.722.883/0001-02;2021-08-01;1;2908405.69;198.5;0;102075.23;2806131.96;798406000;798406000;0;798406000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20318544.82;14232147.1;0;6086397.72;1312792.44;25245.09;0;0;0;0;0;0;0;5791485.39;7129522.92
04.782.236/0001-88;2021-01-01;1;9077601.37;1096109.65;159953.12;0;7821538.6;670845618.38;670845618.38;200139492;470706126.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6036325.81;5589524.43;0;446801.38;3191754.96;627445.96;0;0;0;0;20028041.7;0;0;2795415.23;26642657.85
04.782.236/0001-88;2021-02-01;1;5159026.11;733805.82;607922.39;0;3817297.9;671501124.1;671501124.1;200139492;471361632.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7262743.32;5494846.03;0;1767897.29;3225709.8;622905.63;0;0;0;0;19833209.38;0;0;612352.43;24294177.24
04.782.236/0001-88;2021-03-01;1;4731540.63;905864.85;0;0;3825675.78;673691133.7;673691133.7;200139492;473551641.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6537700.07;5891000.62;0;646699.45;2784296.88;628026.84;0;0;0;0;19636704.17;0;0;1693015.61;24742043.5
04.782.236/0001-88;2021-04-01;1;4846630.43;659650.02;1247610.28;0;2939370.13;673691133.7;673691133.7;200139492;473551641.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5870674.28;5194628.75;0;676045.53;3735032.4;642003.57;0;0;0;0;19438511.7;0;0;805697.47;24621245.14
04.782.236/0001-88;2021-05-01;1;4139170.76;697716.47;492824.64;0;2948629.65;674083904.12;674083904.12;200139492;473944412.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6248946.27;5555618;0;693328.27;3225709.8;633228.74;0;0;0;0;19238617.47;0;0;1227291.2;24324847.21
04.782.236/0001-88;2021-06-01;1;4822716.66;890946.96;978879.06;0;2952890.64;675017246.76;675017246.76;200139492;474877754.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6371587.47;5584832.7;0;786754.77;3870851.76;655890.6;0;0;0;0;19037006.88;0;0;2210777.62;25774526.86
