CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
36.200.654/0001-06;2021-05-01;1;2021-05-31;17;;;;;;;;;;;;;;;;29272806.25;28916812.63;301257;95.9871891109584;0.0121543997430536;;-0.010889;-0.010889;;
36.200.654/0001-06;2021-06-01;1;2021-06-30;30;18;4;;;;;1;;;;;1;6;;;28872453.27;28513753.37;301257;94.6492641498787;0.0123262095817167;;-0.013938;-0.013938;;
36.200.654/0001-06;2021-07-01;1;2021-07-30;30;;;;;;;;;;;;;;;;58670862.25;58293510.53;602514;96.7504664289958;0.00631636346228469;;0.022199;0.022199;;
36.200.654/0001-06;2021-08-01;1;2021-08-31;25;;;;;;;;;;;;;;;;58390371.88;58011104.84;602514;96.2817541833053;0.00634711235056698;;-0.004844;-0.004844;;
36.200.677/0001-10;2021-08-01;1;2021-08-31;50;;;;;;;;;;;;;;;;718292565.02;717880747.28;7173000;100.080962955528;5.54899405659403E-05;;0;0;;
36.200.701/0001-11;2021-07-01;1;2021-07-30;2;;;;;;;;;;;;;;;;9488921.84;9485904.25;94837.5838;100.022626789022;7.61709143332329E-05;;0;0;;
36.200.701/0001-11;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;;;;19009831.05;9500385.16;94837.5838;100.175318469048;0.000315268270660302;;0.00168;0.00168;;
36.244.015/0001-42;2021-01-01;2;2021-01-29;27;21;1;;;;;;;;;;4;1;;;89416664.78;25137086.69;2360000;10.65130792;0.001142;0;0;0;0;0
36.244.015/0001-42;2021-02-01;2;2021-02-26;197;186;6;;;;;;;;;;4;1;;;119336008.5;24825702.39;2360000;10.51936542;0.000739;0;-0.01238745;-0.01238745;0;0
36.244.015/0001-42;2021-03-01;1;2021-03-31;197;186;5;;;;;;;;;;4;2;;;119026894.15;118963782.85;12000000;9.91364857;0.000505;0;-0.02058786;-0.05758112;0.03699326;0
36.244.015/0001-42;2021-04-01;1;2021-04-30;1137;0;0;;;;;;;;;;;;;;120131022.45;120031937.53;12000000;10.00266146;0.000788;0;0.02108334;0.00897882;0.01210452;0
36.244.015/0001-42;2021-05-01;1;2021-05-31;5414;0;0;;;;;;;;;;;;;;174567714.06;120827259.18;12000000;10.06893827;0.000827;0;0.0236214;0.00662592;0.01699548;0
36.244.015/0001-42;2021-06-01;1;2021-06-30;16684;16652;19;;;;1;1;1;;;;7;3;;;264036827.62;119177664.28;12000000;9.93147202;0.000836;0;0.00358864;-0.01365251;0.01724115;0
36.244.015/0001-42;2021-07-01;1;2021-07-30;21149;0;0;;;;;;;;;;;;;;264081613.19;263708561.71;26400000;9.98896067;0.000611;0;0.01686443;0.00578853;0.0110759;0
36.244.015/0001-42;2021-08-01;1;2021-08-31;24550;0;0;;;;;;;;;;;;;;263018565.32;262775471.74;26400000;9.95361635;0.000868;0;0.00747382;-0.00353834;0.01101216;0
36.258.924/0001-30;2021-05-01;1;2021-05-31;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;20000;12833.33;20;641.6665;0.194805;0;-35.8333;-35.8333;0;0
36.258.924/0001-30;2021-06-01;1;2021-06-30;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13289.52;-7210.48;20;-360.524;1;0;-1.561855;-1.561855;0;0
36.258.924/0001-30;2021-07-01;1;2021-07-30;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1931.43;-17568.57;28.5;-616.441052631579;1;0;0.709847;0.709847;0;0
36.258.924/0001-30;2021-08-01;1;2021-08-31;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;21716.95;2216.95;28.5;77.7877192982456;1;0;-1.035506;-1.035506;0;0
36.293.425/0001-83;2021-01-01;1;2021-01-29;7350;7347;2;1;;;;;;;;;;;;;85067476.87;84662466.28;900494;94.01780165;0.0002390247;0;-0.0055656082;-0.0098833843;0.0043177761;0
36.293.425/0001-83;2021-02-01;1;2021-02-26;6866;6863;2;1;;;;;;;;;;;;;83776130.49;83347472.85;900494;92.55749938;0.0002175034;0;-0.0108522243;-0.0155321891;0.0046799648;0
36.293.425/0001-83;2021-03-01;1;2021-03-31;6676;6671;4;1;;;;;;;;;;;;;81376756.56;80938474.29;900494;89.8823027;0.0002742126;0;-0.0240412359;-0.0289030786;0.0048618427;0
36.293.425/0001-83;2021-04-01;1;2021-04-30;6528;6522;5;1;;;;;;;;;;;;;81094110.29;80698530.66;900494;89.61584493;0.0002376923;0;0.0015970022;-0.0029645187;0.0045615209;0
36.293.425/0001-83;2021-05-01;1;2021-05-31;6368;6361;6;1;;;;;;;;;;;;;79008706.83;78985256.49;900494;87.71325127;0.0002513136;0;-0.0212305498;-0.0212305498;0;0
36.293.425/0001-83;2021-06-01;1;2021-06-30;6172;6165;6;1;;;;;;;;;;;;;77176383.71;77156683.58;900494;85.68261819;0.0002553263;0;-0.023150813;-0.023150813;0;0
36.293.425/0001-83;2021-07-01;1;2021-07-30;6007;6000;6;1;;;;;;;;;;;;;79238548.16;78722612.98;900494;87.42158524;0.0002624847;0;0.0267144854;0.0202954472;0.0064190382;0
36.293.425/0001-83;2021-08-01;1;2021-08-31;5881;5875;5;1;;;;;;;;;;;;;76418129.49;75956874.05;900494;84.35022782;0.000263;0;-0.0295276895;-0.0351327125;0.005605023;0
36.312.025/0001-78;2021-07-01;1;2021-07-30;1;;;;;;;;;;;;;;;;492456.78;473076.61;500000;0.94615322;0.0307465000224805;;0;0;;
36.312.025/0001-78;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;;;;20696550.05;20665067.59;22538.92010458;916.861477573665;0.000967816819998119;;-0.030958;-0.030958;;
36.312.772/0001-06;2021-02-01;1;2021-02-26;2189;2172;16;1;;;;;;;;;;;;;81255091.78;71828683.11;748151;96.00826987;3.57814E-05;0;-0.0399173013;-0.0399173013;0;0
36.312.772/0001-06;2021-03-01;1;2021-03-31;2075;2058;16;1;;;;;;;;;;;;;71376823.75;70830123.6;748151;94.6735667;0.000274404;0;-0.0067150795;-0.0139019604;0.0071868809;0
36.312.772/0001-06;2021-04-01;1;2021-04-30;2057;2040;16;1;;;;;;;;;;;;;71870766.2;71298621.17;748151;95.29977394;0.0002378953;0;0.0143250887;0.0066143831;0.0077107056;0
36.312.772/0001-06;2021-05-01;1;2021-05-31;2094;2078;15;1;;;;;;;;;;;;;69932377.42;69249052.19;748151;92.56026148;0.0002534588;0;-0.0195122442;-0.028746264;0.0092340198;0
36.312.772/0001-06;2021-06-01;2;2021-06-30;2077;2062;14;1;;;;;;;;;;;;;68369227.38;67760427.7;748151;90.57052346;0.0002545775;0;-0.0130697342;-0.0214966767;0.0084269425;0
36.312.772/0001-06;2021-07-01;1;2021-07-30;2125;2109;14;1;;;;;;;;;;1;;;69033915.59;68396881.27;748151;91.42122549;0.0002622313;0;0.0184464212;0.009392703;0.0090537182;0
36.312.772/0001-06;2021-08-01;1;2021-08-31;2144;2132;10;1;;;;;;;;;1;;;2144;67745430.83;67131235.45;748151;89.72952713;0.000262;0;-0.0098631183;-0.0185044376;0.0086413193;0
36.368.869/0001-30;2021-01-01;1;2021-01-29;3667;;;;;;;;;;;;;;;;280137109.69;246392775.31;2554163;96.4671304493879;0.000167105305535835;;-0.073624;-0.073624;;
36.368.869/0001-30;2021-02-01;1;2021-02-26;3679;;;;;;;;;;;;;;;;254740938.98;247903995.9;2554163;97.0588000452594;0.000685246639059923;;0.006133;0.006133;;
36.368.869/0001-30;2021-03-01;1;2021-03-31;3745;3670;72;;1;;1;;;;;;;1;;;245753299.39;243581512.7;2554163;95.3664714037436;0.000837566191861489;;-0.007166;-0.012859;0.005693;
36.368.869/0001-30;2021-04-01;1;2021-04-30;3734;;;;;;;;;;;;;;;;246560279.45;243570258.22;2554163;95.3620650757215;0.000645620451155262;;0.00677;-4.6E-05;0.006816;
36.368.869/0001-30;2021-05-01;1;2021-05-31;3738;;;;;;;;;;;;;;;;240535487.72;238604064.47;2554163;93.4177123660471;0.000822702414713816;;-0.013573;-0.020389;0.006816;
36.368.869/0001-30;2021-06-01;1;2021-06-30;3960;3887;69;;1;;;;;;;;2;1;;;234826263.8;232833007.62;2554163;91.1582415139519;0.00083570668089109;;-0.017228;-0.024186;0.006958;
36.368.869/0001-30;2021-07-01;1;2021-07-30;4095;;;;;;;;;;;;;;;;239087180.71;235987183;2554163;92.3931569754945;0.000855902712309592;;0.020676;0.013546;0.00713;
36.368.869/0001-30;2021-08-01;1;2021-08-31;4268;;;;;;;;;;;;;;;;230948417.19;229023031.55;2554163;89.6665684805551;0.000864032532714066;;-0.022482;-0.029517;0.007035;
36.368.925/0001-37;2021-01-01;1;2021-01-29;104;;;;;;;;;;;;;;;;713098821.97;255841337.48;2501419;102.278481725772;8.59907949852702E-05;;0.019333;0.011876;0.007457;
36.368.925/0001-37;2021-02-01;1;2021-02-26;112;;;;;;;;;;;;;;;;720734078.33;251542887.1;2501419;100.560076940329;8.74602349270722E-05;;-0.00937;-0.016801;0.007431;
36.368.925/0001-37;2021-03-01;1;2021-03-31;114;105;;;;;;;;;;;4;5;;;725216684.08;270372838.75;2501419;108.087784873306;8.52678845500342E-05;;0.012477;0.005038;0.007439;
36.368.925/0001-37;2021-04-01;1;2021-04-30;112;;;;;;;;;;;;;;;;724001026.85;268690369.78;2501419;107.415179056368;8.18786323380823E-05;;0.001226;-0.006222;0.007448;
36.368.925/0001-37;2021-05-01;1;2021-05-31;118;;;;;;;;;;;;;;;;723905855.74;264631855.7;2501419;105.792694346689;8.31343601540561E-05;;-0.007656;-0.015104;0.007448;
36.368.925/0001-37;2021-06-01;1;2021-06-30;124;116;;;;;;;;;;;3;5;;;723790795.87;264858991.64;2501419;105.883497182999;8.27314559506567E-05;;0.00842;0.000858;0.007562;
36.368.925/0001-37;2021-07-01;1;2021-07-30;132;;;;;;;;;;;;;;;;713360505.28;256368389.63;2501419;102.489182991734;8.71938230460538E-05;;-0.024502;-0.032057;0.007555;
36.368.925/0001-37;2021-08-01;1;2021-08-31;133;;;;;;;;;;;;;;;;724813404.12;256217042.06;2501419;102.428678306193;8.68364954224622E-05;;0.007313;-0.00059;0.007903;
36.420.742/0001-13;2021-03-01;1;2021-03-31;3;1;;;;;2;;;;;;;;;;788783414.39;788089315.83;7431176.76972915;106.05175199711;0.000879228821000117;;-0.000879;-0.000879;;
36.420.742/0001-13;2021-04-01;1;2021-04-30;3;;;;;;;;;;;;;;;;965737644.82;965039690.43;9100297.81968803;106.044847053487;0.000718012830841449;;-6.5E-05;-6.5E-05;;
36.420.742/0001-13;2021-05-01;1;2021-05-31;3;;;;;;;;;;;;;;;;965656751.37;964957712.69;9100297.81968803;106.035838805447;0.000718073673993839;;-8.4E-05;-8.4E-05;;
36.420.742/0001-13;2021-06-01;1;2021-06-30;3;1;;;;;2;;;;;;;;;;966107932.25;965409542.12;9100297.81904062;106.085488773792;0.000717737602301295;;0.000468;0.000468;;
36.420.742/0001-13;2021-07-01;1;2021-07-30;3;;;;;;;;;;;;;;;;966058506.7;965360070.44;9100297.81904062;106.080052503355;0.000717774435899528;;-5.1E-05;-5.1E-05;;
36.420.742/0001-13;2021-08-01;1;2021-08-31;3;;;;;;;;;;;;;;;;966008177.5;965956516.04;9100297.81904062;106.145593830888;4.65858444482366E-05;;0.000617;0.000617;;
36.445.498/0001-43;2021-01-01;1;2021-01-29;1;;;;;;;;;;;;;;;;977824.05;957755.55;11009.4;86.9943457409123;0.020882155159529;;-0.016301;-0.016301;;
36.445.498/0001-43;2021-02-01;1;2021-02-26;1;;;;;;;;;;;;;;;;975801.92;928240.08;11009.4;84.3134121750504;0.042014992500647;;-0.030817;-0.030817;;
36.445.498/0001-43;2021-03-01;1;2021-03-31;1;;;;;;;;;;;;;1;;;975554.03;946181.67;11209.4;84.409662426178;0.0211375897823089;;0.001141;0.001141;;
36.445.498/0001-43;2021-04-01;1;2021-04-30;1;;;;;;;;;;;;;;;;988438.85;939358.47;11409.4;82.3319780181254;0.0212911264855045;;-0.024614;-0.024614;;
36.445.498/0001-43;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;;;;969826.16;939005.77;11609.4;80.8832299688184;0.0212991236464926;;-0.017596;-0.017596;;
36.445.498/0001-43;2021-06-01;1;2021-06-30;1;;;;;;;;;;;;;1;;;972029.98;920992.57;11609.4;79.3316252347236;0.0222301033329726;;-0.019183;-0.019183;;
36.445.498/0001-43;2021-07-01;1;2021-07-30;3;;;;;;;;;;;;;;;;978303.77;945491.08;12209.4;77.439602273658;0.0216541016970779;;-0.023849;-0.023849;;
36.445.498/0001-43;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;;;;982171.46;951253.34;12409.4;76.6558689380631;0.0215229309996431;;-0.01012;-0.01012;;
36.445.551/0001-06;2021-01-01;1;2021-01-29;1;;;;;;;;;;;;;;;;37082019.25;28244162.76;293000;96.3964599317406;0.000531083187965597;;0.001414;0.001414;;
36.445.551/0001-06;2021-02-01;1;2021-02-26;8;;;;;;;;;;;;;;;;37053566.3;28213844.05;293000;96.2929831058021;0.000531653892089901;;-0.001073;-0.001073;;
36.445.551/0001-06;2021-03-01;1;2021-03-31;7;2;;;;;;;;;;;2;3;;;37280880.49;37259664;384878.62352651;96.8088683611539;0.000402580119885139;;0.005357;0.005357;;
36.445.551/0001-06;2021-04-01;1;2021-04-30;8;;;;;;;;;;;;;;;;36930823.52;36552294.27;384878.62352651;94.9709649631459;0.000410370957543727;;-0.006806;-0.01613;0.009324;
36.445.551/0001-06;2021-05-01;1;2021-05-31;10;;;;;;;;;;;;;;;;37723301.55;37614094.39;395150;95.18940754144;0.000398786684705823;;0.00409;0.0023;0.00179;
36.445.551/0001-06;2021-06-01;1;2021-06-30;9;3;1;;;;;;;;;;2;3;;;37776164.14;37581481.17;395150;95.1068737694546;0.000399132751903722;;0.003335;-0.000867;0.004202;
36.445.551/0001-06;2021-07-01;1;2021-07-30;10;;;;;;;;;;;;;;;;37735555.6;37571391.77;395150;95.0813406807542;0.000399239934784029;;0.002991;-0.000268;0.003259;
36.445.551/0001-06;2021-08-01;1;2021-08-31;10;;;;;;;;;;;;;;;;37744777.96;37561151.44;395150;95.0554256358345;0.000399348779921215;;0.003362;-0.000272;0.003634;
36.445.587/0001-90;2021-05-01;1;2021-05-31;2789;;;;;;;;;;;;;;;;269469103.55;258950198.97;2694622;96.098895863687;3.7698831817198E-05;;0;0;;
36.445.587/0001-90;2021-06-01;1;2021-06-30;3000;2944;28;;;;;;1;;;;10;16;;1;394036061.82;260567762.54;2694622;96.6991891775544;0.000787521288127495;;0.01301;0.006246;0.006764;
36.445.587/0001-90;2021-07-01;1;2021-07-30;3411;;;;;;;;;;;;;;;;394569869.67;260495377.52;2694622;96.6723264042229;0.000829782017853289;;0.006652;-0.000277;0.006929;
36.445.587/0001-90;2021-08-01;1;2021-08-31;3545;;;;;;;;;;;;;;;;394456742.31;259672730.49;2694622;96.3670342222397;0.0069525850349909;;0.003773;-0.003158;0.006931;
36.501.128/0001-86;2021-01-01;1;2021-01-29;14177;;;;;;;;;;;;;;;14177;483935108.78;477482443.36;4897328;96.8651522585377;0.000995401373620046;1.57028810258202E-05;0.008259;0;0.008259;0
36.501.128/0001-86;2021-02-01;1;2021-02-26;15409;;;;;;;;;;;;;;;15409;480077818.6;473429101.68;4897328;96.67089924955;0.000900618315365408;1.58373238429858E-05;0.000229;-0.008489;0.008718;0
36.501.128/0001-86;2021-03-01;1;2021-03-31;17182;;;;;;;;;;;;;;;17182;475733594.93;469216242.21;4897328;96.67089924955;0.00115079984754307;1.59795193036909E-05;0.008275;0;0.008275;0
36.501.128/0001-86;2021-04-01;1;2021-04-30;33715;;;;;;;;;;;;;;;33715;1079409180.54;1075487091.93;11048018;97.3466093130913;0.000459288645774049;6.97158529959187E-06;0.01927;0.016031;0.003239;0
36.501.128/0001-86;2021-05-01;1;2021-05-31;30109;;;;;;;;;;;;;;;30109;1122172343.26;1069504651.37;11048018;96.8051148513697;0.00116514551704263;7.01058194594619E-06;-0.000427;-0.005563;0.005136;0
36.501.128/0001-86;2021-06-01;1;2021-06-30;30793;;;;;;;;;;;;;;;30793;1108491302.2;1083824159.24;11048018;98.1012303962575;0.00103269529513427;6.91795798799839E-06;0.021343;0.013389;0.007954;0
36.501.128/0001-86;2021-07-01;1;2021-07-30;32111;;;;;;;;;;;;;;;32111;1187657026.82;1098573191.6;11048018;99.4362239091211;0.00108243163868591;6.82508007416408E-06;0.022782;0.013608;0.009174;0
36.501.128/0001-86;2021-08-01;1;2021-08-31;34267;;;;;;;;;;;;;;;34267;1241729310.63;1098988164.07;11048018;99.4737847159554;0.00109624410834261;6.82250295784116E-06;0.009429;0.000378;0.009051;0
36.501.159/0001-37;2021-01-01;1;2021-01-29;7;;;;;;;;;;;;1;6;;;79269069.29;26683973.52;272000;98.1028438235294;0.000637086526384771;0.000637086526384771;0.303845;0.303845;0;0
36.501.159/0001-37;2021-02-01;1;2021-02-26;7;;;;;;;;;;;;1;6;;;79978225.44;26438914.16;272000;97.2018902941176;0.000642991610666056;0.000642991610666056;0.304879;0.291871;0.013008;0
36.501.159/0001-37;2021-03-01;1;2021-03-31;7;;;;;;;;;;;;1;6;;;80042092.57;26277151.92;272000;96.6071761764706;0.000646949869291618;0.000646949869291618;0.004422;-0.006118;0.01054;0
36.501.159/0001-37;2021-04-01;1;2021-04-30;7;;;;;;;;;;;;1;6;;;80073132.77;25888976.27;272000;95.1800598161765;0.000656650144165782;0.000656650144165782;-0.004622;-0.014772;0.01015;0
36.501.159/0001-37;2021-05-01;1;2021-05-31;7;;;;;;;;;;;;1;6;;;80144559.69;25434445.12;272000;93.50898941;0.000668384937032981;0.000668384937032981;-0.007417;-0.017557;0.01014;0
36.501.159/0001-37;2021-06-01;1;2021-06-30;7;;;;;;;;;;;;1;6;;;80155212.63;25339121.01;272000;93.50898941;0.000670899357293846;0.000670899357293846;0.012773;0.003762;0.009011;0
36.501.159/0001-37;2021-07-01;1;2021-07-31;10;3;;;;;;;;;;;1;6;;;80233341.07;24917272.64;272000;91.60762;0.00068225765498547;0.00068225765498547;0.009484;0;0.009484;0
36.501.159/0001-37;2021-08-01;1;2021-08-31;10;6;;;;;;;;;;;1;6;;;80354595.8;24683402.15;272000;91.60762;0.000688721915102777;0.000688721915102777;0.022185;0.009475;0.01271;0
36.501.181/0001-87;2021-01-01;1;2021-01-29;1216;1177;7;1;1;;1;;;;;;9;20;;;140926392.54;140895578.1;1500598;93.8929534092408;0.000218704095724918;0.000218704095724918;-0.0610704659075916;-0.0610704659075916;0;0
36.501.181/0001-87;2021-02-01;1;2021-02-26;1218;1180;6;1;;;1;;;;;;9;21;;;141942890.79;140892284.13;1500598;93.890758304356;0.000214348288740459;0.000214348288740459;0.007219;-2.3E-05;0.007242;0
36.501.181/0001-87;2021-03-01;1;2021-03-31;1274;1235;6;1;;;1;;;;;;9;22;;;146053843.44;145084057.88;1500598;96.6841605013468;0.000271668717955216;0.000271668717955216;0.036355;0.029752;0.006603;0
36.501.181/0001-87;2021-04-01;1;2021-04-30;1504;1464;7;1;;;1;;;;;;10;21;;;146045460.13;145080526.29;1500598;96.6818070462575;0.000238233764956933;0.000238233764956933;0.006389;-2.4E-05;0.006413;0
36.501.181/0001-87;2021-05-01;1;2021-05-30;1558;1517;8;1;;;1;;;;;;10;21;;;146048695.42;145082024.05;1500598;96.6828051550116;0.000250207496329729;0.000250207496329729;0.006423;1E-05;0.006413;0
36.501.181/0001-87;2021-06-01;1;2021-06-30;1632;1591;8;1;;;1;;;;;;10;21;;;146057278.5;145090606.23;1500598;96.6885243283011;0.000250198899454967;0.000250198899454967;0.006472;5.9E-05;0.006413;0
36.501.181/0001-87;2021-07-01;1;2021-07-30;1687;1646;8;1;;;1;;;;;;10;21;;;146078461.73;145110071.82;1500598;96.7014962168415;0.000262002144462863;0.000262002144462863;0.006546;0.000134;0.006412;0
36.501.181/0001-87;2021-08-01;1;2021-08-31;1746;1705;8;1;;;1;;;;;;10;21;;;146092442.39;145124047.47;1500598;96.7108096039046;0.000262011435478054;0.000262011435478054;0.006507;9.6E-05;0.006411;0
36.501.198/0001-34;2021-03-01;1;2021-03-31;1513;1492;8;1;;;;;;;;;3;9;;;71772069.65;71718868.95;750000;95.6251586;0.000116436582481827;0.000116436582481827;-0.043348414;-0.043748414;0.0004;0
36.501.198/0001-34;2021-04-01;1;2021-04-30;1568;1548;7;1;;;;;;;;;3;9;;;72050844.19;71539479.62;750000;95.3859728266667;0.000123911580669672;0.000123911580669672;-0.006497;-0.013427;0.00693;0
36.501.198/0001-34;2021-05-01;1;2021-05-31;1631;1611;7;1;;;;;;;;;3;9;;;71959281.6;71398808.69;750000;95.1984115866667;0.000124155712996393;0.000124155712996393;0.005163;-0.001966;0.007129;0
36.501.198/0001-34;2021-06-01;1;2021-06-30;1748;1728;7;1;;;;;;;;;3;9;;;72055911.83;71495543.36;750000;95.3273911466667;0.000123987728233135;0.000123987728233135;0.008498;0.001355;0.007143;0
36.501.198/0001-34;2021-07-01;1;2021-07-30;1793;1772;8;1;;;;;;;;;3;9;;;72141041.44;71562949.59;750000;95.41726612;0.000123870942307257;0.000123870942307257;0.008286;0.000943;0.007343;0
36.501.198/0001-34;2021-08-01;1;2021-08-31;1863;1840;10;1;;;;;;;;;3;9;;;72174324.25;71581175.29;750000;95.4415670533333;0.000123839402805089;0.000123839402805089;0.007801;0.000255;0.007546;0
36.501.210/0001-00;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;1;;;;57129782.25;25683890.37;293971;87.3687893363631;0.000196934729401744;0;-0.126312;-0.126312;0;0
36.501.233/0001-15;2021-06-01;1;2021-06-30;5;;;;;;;;;;;;;;;5;27643460.52;27635402.86;276643.61;99.8953233006177;0.000291570202208371;3.28962094240301E-06;-0.001047;-0.001047;0;0
36.501.233/0001-15;2021-07-01;2;2021-07-30;9;;;;;;;;;;;;;;;9;45662140.36;45441851.64;460000;98.786634;0.000856891138778429;2.00057868944708E-06;-0.007152;-0.011099;0.003947;0
36.501.233/0001-15;2021-08-01;1;2021-08-31;16;;;;;;;;;;;;;;;16;51292786.89;50884778.04;530000;96.0090151698113;0.000906142303770183;0;-0.021205;-0.028117;0.006912;0
36.501.249/0001-28;2021-01-01;1;2021-01-29;1;;;;;;;;;;;;;1;;;218115007.7;217767409.41;218813.5116;995.219206609543;0.0015887769934784;4.1746375293853E-07;0.034969851249036;0.034969851249036;0;0
36.501.249/0001-28;2021-02-01;1;2021-02-26;1;;;;;;;;;;;;;1;;;217983135.01;217670529.75;218813.5116;994.776456711277;0.0014315454662507;4.17649555520503E-07;0.0345094172126899;0.0345094172126899;0;0
36.501.249/0001-28;2021-03-01;1;2021-03-31;1;;;;;;;;;;;;;1;;;218310331.41;217911122.24;218813.5116;995.875988857354;0.00182457290804139;4.17188434741182E-07;0.0356528664288127;0.0356528664288127;0;0
36.501.249/0001-28;2021-04-01;1;2021-04-30;1;;;;;;;;;;;;;1;;;218740860.31;218393872.52;219569.15069972;994.647343782245;0.00158423762538629;4.16266257615239E-07;0.000837023677960458;0.000837023677960458;0;0
36.501.249/0001-28;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;1;;;219639531.87;219187594.82;219569.15069972;998.262251875985;0.00166270162460283;4.14758873898208E-07;0.00447442730651737;0.00447442730651737;0;0
36.501.249/0001-28;2021-06-01;1;2021-06-30;1;;;;;;;;;;;;;1;;;219259789.7;218807284.78;219569.15069972;996.530177771822;0.00166818687214642;4.57023174984988E-06;0.0017;0.0017;0;0
36.501.249/0001-28;2021-07-01;1;2021-07-30;1;;;;;;;;;;;;;1;;;218796796.33;218327681.09;220815.39244;988.733976728203;0.00174793117434654;4.5802712464471E-06;-0.0022;-0.0022;0;0
36.501.249/0001-28;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;1;;;218914682.66;218445747.22;221066.39244;988.145438159664;0.00174616336025917;4.57779568943901E-06;-0.000595;-0.000595;0;0
36.517.660/0001-91;2021-01-01;1;2021-01-31;1027;;;;;;;;;;;;;;;;195658070.49;101019657.84;1044643;96.7025652208458;0.000346;0;0.007101;0.002952;0.004149;0
36.517.660/0001-91;2021-02-01;1;2021-02-28;1033;;;;;;;;;;;;;;;;194080152.4;101034869.38;1044643;96.7171266930425;0.000346;0;0.004287;0.000151;0.004136;0
36.517.660/0001-91;2021-03-01;1;2021-03-31;1059;1057;1;;;;;;;;;;1;;;;192325896.42;101072387.59;1044643;96.7530415558234;0.000346;0;0.004717;0.000371;0.004346;0
36.517.660/0001-91;2021-04-01;1;2021-04-30;1096;;;;;;;;;;;;;;;;190546897.5;101146528.12;1044643;96.8240136773998;0.000316;0;0.004868;0.000734;0.004134;0
36.517.660/0001-91;2021-05-01;1;2021-05-31;1153;;;;;;;;;;;;;;;;185855561.36;100701755.51;1044643;96.3982485021199;0.000348;0;-0.000266;-0.004397;0.004131;0
36.517.660/0001-91;2021-06-01;1;2021-06-30;1176;1172;1;;;;;;;;;;2;1;;;177866338.61;100766448.42;1044643;96.4601767493775;0.000351;0;0.004791;0.000642;0.004149;0
36.517.660/0001-91;2021-07-01;1;2021-07-31;1193;;;;;;;;;;;;;;;;174286687.23;100680113.73;1044643;96.3775315873461;0.00186;0;0.005222;0.000857;0.004365;0
36.517.660/0001-91;2021-08-01;2;2021-08-31;1185;;;;;;;;;;;;;;;;195541632.91;100730831.6;1044643;96.4260820203648;0.104;0;0.004882;0.000504;0.004378;0
36.615.915/0001-59;2021-01-01;1;2021-01-29;234;;;;;;;;;;;;;;;;83342273.69;82889525.21;831980;99.6292281;0.00087223;0;-0.00686142;-0.00686142;0;0
36.615.915/0001-59;2021-02-01;1;2021-02-26;234;;;;;;;;;;;;;;;;84303089.84;83911271.86;831980;100.8573185;0.00078763;0;0.02015551;0.016241;0.00391451;0.00391451
36.615.915/0001-59;2021-03-01;1;2021-03-31;234;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128843578.69;124971760.57;1256970;99.4230256;0.00047944;0;-0.01422101;-0.01422101;0;0
36.615.915/0001-59;2021-04-01;1;2021-04-30;338;;;;;;;;;;;;;;;;128561331.32;127927346.47;1279070;100.0159072;0.00076311;0;0.01418185;0.01003673;0.00414512;0.0040735
36.615.915/0001-59;2021-05-01;1;2021-05-31;342;;;;;;;;;;;;;;;;125022923.7;124428658.13;1279070;97.2805695;0.00080919;0;-0.01995062;-0.02364962;0.003699;0.003699
36.615.915/0001-59;2021-06-01;1;2021-06-30;352;348;4;0;0;0;0;0;0;0;0;0;0;0;0;0;120305024.11;119504763.75;1279070;93.4309801;0.00078953;8.773E-05;-0.02867584;-0.034124;0.00544816;0
